vehicle_id,make,model,year,type,fuel_type,transmission,color,price,mileage_kmpl,range_km,battery_kwh,engine_cc,seating_capacity,km_driven,condition_score,owner_name,owner_contact,registration_number,city,status,insurance_valid_till,last_service_date,age_years,resale_value
VH0633,Tata,Punch,2017,Micro SUV,CNG,DCT,Yellow,794668,32.2,,,900.0,5,79908,3.8,Amit Dubey,9504288204,GJ98VJ7454,Ahmedabad,Under Maintenance,2027-09-11,2023-01-05,7,286153
VH0307,Ather,450 Plus,2018,Electric Scooter,Electric,Automatic,Brown,137927,,329.0,33.7,,2,55200,5.2,Manoj Shah,9771651925,TN12XM9531,Chennai,Sold,2025-05-07,2022-11-09,6,64108
VH0401,Hyundai,Venue,2020,Compact SUV,CNG,DCT,Yellow,943338,33.9,,,1250.0,5,32955,6.9,Deepak Yadav,9160611912,WB13NL6855,Kolkata,Sold,2025-04-25,2023-10-02,4,610382
VH0409,Tata,Tiago,2024,Hatchback,CNG,Manual,Red,853563,29.1,,,1050.0,5,16312,9.5,Arjun Rao,9713077996,HR85CM3302,Gurugram,Sold,2026-12-04,2024-12-11,0,839639
VH0249,Volkswagen,Virtus,2017,Sedan,CNG,AMT,Green,1140711,32.7,,,1650.0,5,31810,5.4,Meera Yadav,9639198004,TN60QQ2483,Chennai,Available,2027-06-11,2022-12-06,7,465626
VH0953,Maruti Suzuki,Dzire,2021,Sedan,Diesel,Automatic,Red,899433,14.0,,,1500.0,5,55323,6.7,Arjun Pandey,9395300117,UK78QE2204,Dehradun,Available,2024-06-06,2022-07-08,3,633809
VH0255,Skoda,Kushaq,2018,Compact SUV,Petrol,DCT,Yellow,1353597,49.6,,,1100.0,5,90361,4.0,Arun Chauhan,9384026939,PB53TE3979,Ludhiana,Available,2025-12-02,2024-07-17,6,581558
VH0497,Ola Electric,S1 Pro,2021,Electric Scooter,Electric,Automatic,Brown,181283,,213.0,6.7,,2,26712,7.6,Rekha Patel,9502271684,CH07YM4305,Chandigarh,Under Maintenance,2024-07-06,2022-02-02,3,132932
VH0372,Renault,Duster,2020,SUV,CNG,DCT,Orange,1313475,27.8,,,1600.0,5,89407,5.0,Ananya Rao,9604834590,MH45OP9215,Pune,Sold,2026-12-27,2023-08-22,4,775729
VH0530,Ford,EcoSport,2023,Compact SUV,Diesel,AMT,Grey,1337160,12.3,,,1400.0,5,104055,6.0,Rajesh Bhatt,9678727283,BR68PC9501,Patna,Sold,2027-08-27,2022-09-12,1,1091049
VH0664,Ford,Aspire,2017,Sedan,Petrol,DCT,Brown,733527,45.7,,,1550.0,5,56427,4.6,Vikas Chauhan,9722585793,KL64KB9481,Kochi,Available,2025-08-07,2023-10-24,7,281361
VH0355,Tata,Altroz,2018,Hatchback,Diesel,Manual,White,695062,21.4,,,1250.0,5,109846,3.3,Divya Kumar,9636531772,PB63MC9856,Ludhiana,Available,2026-07-09,2022-02-03,6,285082
VH0926,Tata,Nexon EV,2024,Electric SUV,Electric,Automatic,Grey,2352836,,159.0,35.2,,5,72401,7.6,Gurpreet Joshi,9210182184,DL27ON9765,Delhi,Sold,2026-06-22,2022-10-05,0,2182488
VH0901,Hyundai,Grand i10,2024,Hatchback,Petrol,CVT,Blue,760702,45.0,,,800.0,5,80291,7.3,Suresh Tiwari,9597725586,KL43AN2028,Kochi,Under Maintenance,2027-03-17,2023-04-18,0,699624
VH0644,Kia,Carnival,2021,MPV,Petrol,Automatic,Black,3100733,38.1,,,1650.0,8,94849,5.3,Nisha Verma,9960890866,UP97ZZ9785,Agra,Available,2025-05-26,2022-04-27,3,2062455
VH0849,Maruti Suzuki,Swift,2015,Hatchback,CNG,Manual,Blue,593510,33.3,,,1300.0,5,91964,2.4,Deepak Yadav,9810371538,MH09IO2948,Mumbai,Available,2027-05-08,2023-09-07,9,178053
VH0796,Kia,Seltos,2023,SUV,Petrol,Automatic,Brown,1306832,54.8,,,2250.0,5,91413,6.5,Rajesh Mishra,9298082098,MP14DH1623,Indore,Available,2024-05-18,2023-05-11,1,1082824
VH0646,MG,ZS EV,2022,Electric SUV,Electric,Automatic,Blue,2952193,,341.0,31.7,,5,66487,6.8,Vikas Menon,9442372191,BR38UH9631,Patna,Sold,2024-08-01,2022-04-21,2,2283559
VH0013,Royal Enfield,Thunderbird 350,2015,Motorcycle,Petrol,Manual,Red,203035,54.4,,,150.0,2,18873,4.9,Arjun Gupta,9304235259,DL52XK2790,Delhi,Available,2026-05-14,2023-01-11,9,60910
VH0840,Hyundai,Alcazar,2018,SUV,Diesel,AMT,Gold,1887930,16.8,,,1900.0,5,60390,5.0,Vikas Rao,9424323843,GJ84AJ1573,Surat,Available,2025-02-23,2022-09-04,6,867711
VH0557,Ather,450X,2015,Electric Scooter,Electric,Automatic,Gold,160697,,261.0,50.6,,2,39152,4.2,Pooja Nair,9538454827,MH42CW9999,Pune,Sold,2025-10-26,2022-04-28,9,48209
VH0682,TVS,Apache RTR 160,2016,Motorcycle,Petrol,Manual,Orange,124378,17.2,,,200.0,2,15398,5.5,Neha Gupta,9569870769,CH21QX2990,Chandigarh,Sold,2024-03-20,2024-05-18,8,42860
VH0578,Ather,450X,2022,Electric Scooter,Electric,Automatic,Orange,185888,,180.0,16.0,,2,101679,5.6,Rohit Joshi,9176379467,KL21CI6952,Kochi,Available,2026-08-01,2023-06-13,2,137245
VH0110,Toyota,Camry,2023,Sedan,Diesel,CVT,White,6460619,16.1,,,1800.0,5,74283,7.0,Ananya Chauhan,9671595541,UK95JS6511,Dehradun,Available,2025-09-05,2024-08-30,1,5463855
VH0267,Royal Enfield,Himalayan,2023,Adventure Motorcycle,Petrol,Manual,Silver,308584,42.7,,,500.0,2,46838,7.9,Amit Agarwal,9291647610,PB37CM6603,Ludhiana,Available,2025-03-23,2023-07-06,1,269443
VH0723,Renault,Triber,2022,MPV,Diesel,CVT,Silver,1026938,12.8,,,1300.0,7,15069,8.5,Arjun Singh,9595431160,PB60OH8268,Amritsar,Available,2027-05-22,2023-11-10,2,847152
VH0184,Hero,Splendor Plus,2017,Motorcycle,Petrol,Manual,Silver,82127,31.8,,,400.0,2,36542,5.3,Neha Yadav,9330549659,MP04MV7990,Indore,Under Maintenance,2025-07-27,2024-07-02,7,33134
VH0525,Ather,450 Plus,2020,Electric Scooter,Electric,Automatic,Blue,155382,,221.0,81.2,,2,52112,6.3,Sanjay Gupta,9852809702,WB51CQ5637,Kolkata,Sold,2024-07-18,2022-09-26,4,97562
VH0060,Renault,Duster,2018,SUV,Diesel,DCT,Maroon,1134972,21.8,,,2700.0,5,4873,6.8,Vikas Verma,9431714152,HR88EU2591,Gurugram,Sold,2027-04-01,2024-01-18,6,584654
VH0541,Maruti Suzuki,Alto,2015,Hatchback,Petrol,DCT,Blue,369229,24.0,,,1300.0,5,48610,3.9,Neha Chauhan,9341665544,MP88TB8350,Bhopal,Available,2024-09-30,2024-11-18,9,110768
VH0195,Skoda,Octavia,2018,Sedan,Petrol,Manual,Black,3883631,36.5,,,1950.0,5,79171,4.4,Amit Kumar,9984652998,TN07LA8005,Chennai,Sold,2026-09-10,2023-02-13,6,1712017
VH0679,Skoda,Slavia,2021,Sedan,Petrol,AMT,Blue,1433509,53.0,,,1350.0,5,74313,6.0,Harpreet Patel,9580054173,MH29SA7510,Nagpur,Available,2024-08-11,2023-09-29,3,982938
VH0749,Kia,Sonet,2019,Compact SUV,Diesel,AMT,White,1019297,15.0,,,1150.0,5,98010,4.2,Rajesh Mishra,9127298692,MH04EO3017,Pune,Available,2025-03-03,2024-02-19,5,511676
VH0852,Honda,Jazz,2021,Hatchback,CNG,Automatic,Green,1147972,29.7,,,1050.0,5,90130,5.5,Vikram Shah,9540886010,KL71YW8392,Kochi,Available,2024-09-19,2022-02-27,3,768992
VH0431,Tata,Nexon,2016,Compact SUV,Petrol,Automatic,Silver,1103972,48.6,,,1000.0,5,82264,3.3,Nisha Pandey,9913202948,MH54WJ6143,Mumbai,Sold,2025-06-26,2023-12-01,8,331191
VH0485,Skoda,Octavia,2020,Sedan,Petrol,AMT,Grey,4485327,45.1,,,1200.0,5,98690,4.7,Seema Mishra,9344360546,MP84QY3445,Indore,Available,2025-03-05,2024-08-29,4,2607365
VH0758,Ford,Aspire,2020,Sedan,Diesel,DCT,Brown,884145,23.1,,,1800.0,5,104672,4.5,Rahul Nair,9781429478,UP07ZG3984,Noida,Available,2025-05-02,2022-11-28,4,508673
VH0096,Mahindra,Bolero,2019,MUV,CNG,Manual,Red,1192310,31.6,,,1950.0,8,119986,3.5,Rohit Pandey,9145478504,UK92NF8272,Dehradun,Sold,2025-12-23,2024-06-09,5,572325
VH0021,Maruti Suzuki,Baleno,2016,Hatchback,Diesel,DCT,Blue,655210,16.8,,,1200.0,5,33206,4.9,Rohit Verma,9484194737,TN56EB6050,Chennai,Available,2027-09-27,2022-07-30,8,214118
VH0564,Honda,Amaze,2016,Sedan,CNG,CVT,Gold,699178,28.3,,,1750.0,5,89554,3.0,Deepak Chauhan,9459536072,MH06TE3917,Mumbai,Available,2026-05-20,2022-11-04,8,209753
VH0265,Maruti Suzuki,Vitara Brezza,2017,Compact SUV,Petrol,DCT,Brown,912867,17.0,,,1200.0,5,33286,5.4,Vikas Agarwal,9973110318,TS15ZQ5222,Hyderabad,Sold,2027-11-22,2024-06-25,7,371275
VH0743,Ola Electric,S1 Air,2015,Electric Scooter,Electric,Automatic,Grey,103981,,297.0,7.9,,2,24635,4.7,Vikas Pandey,9902378486,HR92XK6918,Faridabad,Sold,2025-10-19,2024-08-17,9,31194
VH0864,Tata,Safari,2019,SUV,CNG,CVT,Red,2144372,27.3,,,2950.0,5,89117,4.5,Sanjay Gupta,9986626439,TS31SG6710,Hyderabad,Available,2026-04-22,2023-07-25,5,1095523
VH0599,TVS,iQube Electric,2023,Electric Scooter,Electric,Automatic,Grey,158317,,336.0,17.8,,2,77515,6.9,Meera Rao,9726687538,RJ26VW5605,Jaipur,Sold,2025-09-30,2022-12-06,1,133379
VH0715,Maruti Suzuki,WagonR,2018,Hatchback,Petrol,AMT,Maroon,651220,25.3,,,1150.0,5,8852,6.7,Arjun Sharma,9861292088,UK82KD4626,Dehradun,Available,2027-06-06,2023-08-13,6,332869
VH0485,Skoda,Octavia,2020,Sedan,Petrol,AMT,Grey,4485327,45.1,,,1200.0,5,98690,4.7,Seema Mishra,9344360546,MP84QY3445,Indore,Available,2025-03-05,2024-08-29,4,2607365
VH0892,Renault,Triber,2020,MPV,Diesel,DCT,White,998463,16.9,,,1400.0,7,12599,7.6,Karthik Agarwal,9560144135,MH11ZX1139,Mumbai,Available,2027-11-29,2022-11-08,4,666375
VH0578,Ather,450X,2022,Electric Scooter,Electric,Automatic,Orange,185888,,180.0,16.0,,2,101679,5.6,Rohit Joshi,9176379467,KL21CI6952,Kochi,Available,2026-08-01,2023-06-13,2,137245
VH0039,Ford,Endeavour,2022,SUV,Diesel,CVT,Maroon,4492687,16.4,,,2900.0,5,53771,7.2,Ananya Gupta,9191926217,UK90IR1166,Dehradun,Available,2026-09-27,2023-05-08,2,3532280
VH0207,Skoda,Octavia,2021,Sedan,Petrol,CVT,Red,4351369,22.9,,,1650.0,5,110519,4.8,Rahul Chauhan,9811198748,HR67TM2676,Gurugram,Under Maintenance,2026-02-05,2023-08-02,3,2826131
VH0393,Renault,Kiger,2016,Compact SUV,CNG,Manual,Gold,783012,30.2,,,1350.0,5,37673,4.7,Amit Kaur,9630120085,MH91JR1665,Pune,Available,2026-07-24,2023-10-01,8,252385
VH0795,Mahindra,Scorpio,2016,SUV,Diesel,DCT,Brown,1425319,24.3,,,1900.0,5,34775,4.8,Ravi Kumar,9405699476,HR92WM5666,Gurugram,Sold,2024-08-10,2022-09-02,8,463549
VH0871,Mahindra,XUV700,2018,SUV,CNG,Manual,Maroon,1649661,31.7,,,2150.0,5,58713,5.0,Arjun Rao,9188043753,PB77MO4496,Amritsar,Available,2026-06-25,2022-11-04,6,760967
VH0398,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Orange,134653,,269.0,42.1,,2,56914,7.1,Ravi Sharma,9920301073,MP34RK9856,Bhopal,Available,2024-08-31,2024-02-25,2,105444
VH0767,Bajaj,Dominar 400,2016,Motorcycle,Petrol,Manual,Grey,247055,31.5,,,200.0,2,96413,2.8,Arjun Chauhan,9210649279,HR89ZP5769,Faridabad,Available,2027-05-20,2024-01-13,8,74116
VH0842,Bajaj,Avenger 220,2015,Motorcycle,Petrol,Manual,Grey,120469,31.7,,,450.0,2,93548,2.4,Manoj Joshi,9926279823,GJ23AS1721,Surat,Sold,2025-07-30,2024-09-08,9,36140
VH0242,Honda,CR-V,2015,SUV,Petrol,Manual,Brown,3379433,38.0,,,2600.0,5,100806,2.1,Manpreet Kumar,9751295118,MH46QD5748,Mumbai,Available,2026-06-15,2024-02-21,9,1013829
VH0029,Kia,EV6,2022,Electric SUV,Electric,Automatic,Green,7618080,,137.0,54.7,,5,68389,6.7,Arjun Singh,9963406382,CH97YD7965,Chandigarh,Under Maintenance,2026-08-09,2022-04-13,2,5878194
VH0793,Ford,Endeavour,2021,SUV,Diesel,CVT,Grey,4440495,17.2,,,1700.0,5,113712,4.7,Vikas Tiwari,9830569336,TN77HT5230,Chennai,Available,2027-07-06,2023-09-27,3,2869838
VH0643,Bajaj,Pulsar 150,2023,Motorcycle,Petrol,Manual,Blue,146186,29.9,,,400.0,2,118090,5.6,Ravi Nair,9224106516,HR17NW7993,Faridabad,Available,2027-06-14,2024-01-24,1,117228
VH0892,Renault,Triber,2020,MPV,Diesel,DCT,White,998463,16.9,,,1400.0,7,12599,7.6,Karthik Agarwal,9560144135,MH11ZX1139,Mumbai,Available,2027-11-29,2022-11-08,4,666375
VH0613,Hero,Passion Pro,2020,Motorcycle,Petrol,Manual,Gold,84384,40.6,,,400.0,2,68476,5.7,Arun Menon,9668613679,UP38GM3894,Lucknow,Sold,2026-06-06,2022-08-12,4,51602
VH0763,Toyota,Camry,2024,Sedan,Petrol,Automatic,Red,5937108,53.3,,,1800.0,5,39820,8.7,Kavya Kaur,9246157602,KL50QN8807,Kochi,Sold,2024-01-01,2022-06-03,0,5700692
VH0961,Kia,Seltos,2017,SUV,Diesel,CVT,Orange,1202601,22.1,,,2150.0,5,52665,4.7,Arun Sharma,9699049741,WB73RB7681,Kolkata,Available,2027-08-04,2022-08-30,7,465809
VH0571,Toyota,Innova Crysta,2015,MPV,Petrol,Automatic,Brown,2021186,14.4,,,1950.0,8,36128,4.3,Sanjay Patel,9554912473,BR92IS9222,Patna,Under Maintenance,2024-07-07,2024-12-04,9,606355
VH0726,Mahindra,XUV300,2021,Compact SUV,CNG,Automatic,Maroon,1277347,33.0,,,1150.0,5,34578,7.3,Kavya Dubey,9907993378,GJ13KU2213,Ahmedabad,Available,2025-12-02,2023-08-28,3,926615
VH0684,Skoda,Slavia,2024,Sedan,CNG,DCT,Black,1539104,29.7,,,1500.0,5,23991,9.2,Ananya Dubey,9110545422,TS96XE3690,Hyderabad,Available,2024-11-03,2024-08-21,0,1502179
VH0099,Honda,WR-V,2019,Compact SUV,Petrol,Automatic,Maroon,1211478,25.7,,,1350.0,5,111324,3.8,Neha Pandey,9194264587,UP16EC8406,Lucknow,Sold,2025-10-16,2023-12-13,5,592020
VH0805,Royal Enfield,Bullet 350,2022,Motorcycle,Petrol,Manual,Blue,212956,22.5,,,200.0,2,26427,8.1,Divya Mishra,9717475789,GJ96VS3553,Ahmedabad,Sold,2024-11-04,2024-04-22,2,173255
VH0752,Tata,Tigor,2019,Sedan,Diesel,Manual,Silver,781956,22.5,,,1950.0,5,1715,7.4,Priya Nair,9367359701,CH36XU6296,Chandigarh,Available,2024-09-19,2024-11-28,5,467832
VH0598,Maruti Suzuki,Dzire,2018,Sedan,CNG,Manual,Orange,823855,25.3,,,1400.0,5,12554,6.6,Pooja Menon,9617087085,PB11XW3073,Ludhiana,Available,2025-12-14,2023-08-26,6,418061
VH0407,Royal Enfield,Himalayan,2016,Adventure Motorcycle,Petrol,Manual,Orange,247358,48.7,,,500.0,2,4131,5.9,Meera Patel,9221932595,KL83FI4868,Kochi,Available,2025-05-17,2023-09-28,8,88027
VH0503,Hyundai,Santro,2019,Hatchback,Petrol,Automatic,Orange,609579,27.6,,,950.0,5,68850,5.2,Manpreet Patel,9752902881,UP70BV5068,Lucknow,Sold,2025-10-20,2023-01-11,5,323777
VH0072,Honda,Jazz,2020,Hatchback,Petrol,Manual,Black,1181856,38.6,,,1050.0,5,46390,6.5,Manoj Dubey,9340781088,KA74QG3535,Bangalore,Sold,2027-02-13,2024-01-23,4,748835
VH0057,MG,Gloster,2017,SUV,Diesel,DCT,Gold,3221108,20.9,,,1750.0,5,19258,5.9,Arun Patel,9634366139,RJ23CT7267,Jaipur,Under Maintenance,2025-04-20,2024-08-02,7,1355255
VH0930,Kia,Sonet,2019,Compact SUV,Petrol,Manual,Silver,964283,23.3,,,1100.0,5,20675,6.8,Rohit Kumar,9996302119,DL16XX4345,Delhi,Sold,2027-11-09,2022-05-10,5,558633
VH0780,Ather,450 Plus,2023,Electric Scooter,Electric,Automatic,Brown,177957,,329.0,30.1,,2,118009,5.6,Amit Menon,9711768303,HR19CV6806,Faridabad,Available,2024-02-26,2024-10-02,1,142719
VH0201,Honda,WR-V,2023,Compact SUV,CNG,AMT,Brown,1213300,31.5,,,1450.0,5,91419,6.5,Meera Nair,9763834967,UK61BF5512,Dehradun,Sold,2026-04-02,2022-03-21,1,1005317
VH0135,TVS,iQube Electric,2022,Electric Scooter,Electric,Automatic,Gold,133799,,303.0,30.5,,2,69174,6.7,Rekha Agarwal,9789137659,TN93RP4015,Chennai,Under Maintenance,2024-03-10,2022-06-02,2,103135
VH0052,Hero,HF Deluxe,2021,Motorcycle,Petrol,Manual,Silver,65083,38.6,,,200.0,2,37572,7.2,Anjali Chauhan,9386874458,MH36YZ7798,Mumbai,Sold,2025-09-03,2024-09-29,3,47017
VH0041,Hero,Passion Pro,2019,Motorcycle,Petrol,Manual,Yellow,83976,18.9,,,250.0,2,95472,4.3,Vikram Gupta,9893070706,TS16XR4033,Hyderabad,Available,2027-04-22,2024-12-10,5,42368
VH0018,Hero,Splendor Plus,2016,Motorcycle,Petrol,Manual,White,74021,34.7,,,200.0,2,40151,4.7,Neha Pandey,9995226828,MH09HL5669,Pune,Available,2027-06-06,2024-12-19,8,23675
VH0231,Ola Electric,S1 Air,2023,Electric Scooter,Electric,Automatic,Green,156079,,282.0,61.1,,2,88629,6.5,Arun Kumar,9837243267,BR81GG4435,Patna,Available,2024-09-28,2022-12-31,1,129759
VH0514,TVS,Apache RTR 160,2015,Motorcycle,Petrol,Manual,Orange,111718,44.8,,,100.0,2,79534,2.8,Vikram Chauhan,9950174327,HR75ZB2586,Gurugram,Available,2026-12-01,2023-06-29,9,33515
VH0797,MG,Gloster,2017,SUV,Petrol,DCT,Blue,3429354,41.2,,,2300.0,5,45241,5.0,Priya Bhatt,9115259090,UP99GX6208,Lucknow,Under Maintenance,2025-05-28,2022-12-26,7,1353768
VH0379,TVS,Apache RTR 160,2017,Motorcycle,Petrol,Manual,Grey,135048,18.8,,,100.0,2,26078,5.6,Amit Kaur,9159091919,WB80HO6855,Kolkata,Sold,2027-04-09,2024-12-14,7,55899
VH0289,Hero,Passion Pro,2024,Motorcycle,Petrol,Manual,Maroon,110629,36.7,,,150.0,2,84127,7.2,Ravi Yadav,9587563596,MP20OJ5314,Bhopal,Available,2026-11-02,2024-02-16,0,101322
VH0419,Hero,HF Deluxe,2020,Motorcycle,Petrol,Manual,Black,67644,40.5,,,150.0,2,55981,6.1,Manoj Gupta,9865938642,CH61EK7513,Chandigarh,Available,2027-05-08,2023-06-09,4,42211
VH0699,Honda,CR-V,2017,SUV,Petrol,Automatic,Brown,3470184,27.2,,,2400.0,5,118599,2.5,Simran Rao,9775890502,WB85SB6281,Kolkata,Available,2024-01-17,2022-11-22,7,1115320
VH0392,Kia,Sonet,2019,Compact SUV,Diesel,DCT,Green,854483,21.4,,,1150.0,5,50256,5.8,Kavya Rao,9294184632,MP91PL4033,Bhopal,Sold,2026-05-18,2023-03-15,5,469746
VH0593,Honda,Elevate,2024,SUV,Petrol,CVT,Yellow,1456180,20.5,,,2000.0,5,93243,6.9,Rahul Bhatt,9264334700,UP12CA8166,Lucknow,Available,2027-01-18,2022-06-11,0,1320401
VH0523,Renault,Kiger,2022,Compact SUV,Diesel,DCT,Maroon,932170,21.7,,,1000.0,5,28772,8.0,Pooja Bhatt,9613552190,UK41JQ3022,Dehradun,Sold,2026-10-10,2023-08-20,2,756202
VH0163,MG,Hector,2023,SUV,Petrol,Automatic,White,2022198,47.8,,,2250.0,5,103824,6.0,Nisha Nair,9707890457,GJ42JK9967,Ahmedabad,Sold,2025-12-04,2022-04-10,1,1650469
VH0087,Skoda,Superb,2018,Sedan,Petrol,Automatic,Grey,4371154,47.2,,,1950.0,5,69635,4.7,Kavya Kumar,9935504321,UP48VS8218,Lucknow,Available,2026-05-07,2022-11-28,6,1968614
VH0496,Honda,CR-V,2021,SUV,Diesel,Manual,Gold,4130095,12.1,,,1900.0,5,58441,6.6,Simran Verma,9824823116,TN57LF4549,Chennai,Available,2027-11-27,2022-04-08,3,2897505
VH0648,Hero,Xtreme 160R,2016,Motorcycle,Petrol,Manual,Orange,124902,48.3,,,300.0,2,2970,5.9,Priya Menon,9754711634,GJ76MJ2384,Ahmedabad,Available,2026-02-22,2024-02-27,8,44593
VH0153,Ather,450 Plus,2022,Electric Scooter,Electric,Automatic,Maroon,160032,,203.0,52.6,,2,56802,7.1,Rahul Shah,9311875497,RJ82VN7481,Jaipur,Available,2026-03-07,2022-01-10,2,125336
VH0368,TVS,Apache RTR 160,2022,Motorcycle,Petrol,Manual,Gold,155005,17.4,,,100.0,2,12392,8.6,Rohit Kumar,9356691289,HR94NG3174,Faridabad,Sold,2024-02-02,2024-09-09,2,128283
VH0521,Renault,Duster,2016,SUV,CNG,Manual,Yellow,1026533,28.4,,,2400.0,5,720,6.0,Karthik Kaur,9508231386,UP96DS7025,Lucknow,Available,2025-09-28,2022-05-07,8,368812
VH0863,Ather,450 Plus,2019,Electric Scooter,Electric,Automatic,Yellow,161954,,220.0,43.2,,2,45380,6.0,Suresh Kaur,9197697289,WB97WS3248,Kolkata,Sold,2026-12-27,2024-11-24,5,89822
VH0065,MG,ZS EV,2022,Electric SUV,Electric,Automatic,Gold,2816127,,160.0,70.5,,5,16511,8.4,Priya Mishra,9396225446,KA88LR6876,Bangalore,Available,2026-07-20,2022-07-07,2,2319049
VH0837,Ola Electric,S1 Air,2018,Electric Scooter,Electric,Automatic,Gold,117442,,110.0,33.3,,2,47808,5.4,Rajesh Gupta,9737006108,KA96GG5892,Bangalore,Sold,2026-08-07,2022-04-22,6,55455
VH0015,Mahindra,Scorpio,2015,SUV,Petrol,CVT,Maroon,1521482,46.2,,,1950.0,5,8165,5.2,Karthik Gupta,9418587604,GJ90XZ8973,Surat,Available,2027-04-01,2022-05-05,9,456444
VH0181,Hero,Passion Pro,2016,Motorcycle,Petrol,Manual,Green,73029,47.1,,,300.0,2,33034,4.9,Rajesh Kaur,9259261469,HR90TB4522,Faridabad,Available,2025-12-29,2024-03-22,8,23878
VH0065,MG,ZS EV,2022,Electric SUV,Electric,Automatic,Gold,2816127,,160.0,70.5,,5,16511,8.4,Priya Mishra,9396225446,KA88LR6876,Bangalore,Available,2026-07-20,2022-07-07,2,2319049
VH0493,Hyundai,Verna,2017,Sedan,CNG,DCT,Orange,1155377,34.2,,,1500.0,5,100971,3.1,Rohit Joshi,9911101211,MP53YR2986,Indore,Available,2025-10-29,2024-04-19,7,391706
VH0380,Volkswagen,Vento,2015,Sedan,Petrol,DCT,Brown,1072901,41.8,,,1300.0,5,119571,1.5,Arun Shah,9649278898,MP51GP6206,Bhopal,Under Maintenance,2027-09-27,2024-01-10,9,321870
VH0188,Maruti Suzuki,Ertiga,2024,MPV,Petrol,Automatic,Yellow,1319596,21.7,,,2050.0,8,63150,7.9,Arjun Shah,9334944315,RJ63BC1920,Jaipur,Available,2024-01-02,2023-11-11,0,1236263
VH0764,Ather,450 Plus,2018,Electric Scooter,Electric,Automatic,Silver,158143,,256.0,49.7,,2,106273,3.5,Karthik Dubey,9983089574,MH08YN3298,Mumbai,Available,2025-05-11,2024-03-12,6,65428
VH0217,Honda,Jazz,2022,Hatchback,Petrol,Manual,Brown,1173324,33.5,,,900.0,5,68697,6.7,Sanjay Tiwari,9810456933,UP89VU1152,Lucknow,Available,2025-07-06,2022-10-08,2,904988
VH0792,Hero,HF Deluxe,2018,Motorcycle,Petrol,Manual,Grey,64571,17.0,,,250.0,2,15747,6.5,Priya Mishra,9321222848,MP27SU1255,Indore,Under Maintenance,2025-08-17,2022-01-10,6,32560
VH0077,Renault,Duster,2016,SUV,Petrol,Manual,Yellow,1090383,32.8,,,1600.0,5,3233,5.9,Simran Tiwari,9410864588,TS74NS7626,Hyderabad,Available,2025-10-27,2022-12-18,8,389012
VH0879,Renault,Duster,2024,SUV,CNG,AMT,Gold,1376937,26.8,,,1650.0,5,60894,8.0,Amit Mishra,9245926081,HR32FU1692,Faridabad,Available,2026-12-19,2024-09-30,0,1293089
VH0338,Renault,Kiger,2024,Compact SUV,Petrol,CVT,Red,1069081,30.6,,,1300.0,5,47723,8.4,Karthik Gupta,9696379379,BR28VF8780,Patna,Available,2026-05-04,2022-11-12,0,1018061
VH0773,Mahindra,Scorpio,2016,SUV,CNG,CVT,Grey,1501066,32.4,,,2800.0,5,84317,3.2,Divya Mishra,9435999953,PB41JD2481,Ludhiana,Sold,2025-01-16,2024-02-23,8,450319
VH0720,MG,Hector,2020,SUV,Petrol,DCT,Gold,1706630,23.2,,,2100.0,5,70317,5.7,Neha Singh,9529555102,MP97OJ8363,Indore,Available,2025-11-15,2024-08-08,4,1040503
VH0749,Kia,Sonet,2019,Compact SUV,Diesel,AMT,White,1019297,15.0,,,1150.0,5,98010,4.2,Rajesh Mishra,9127298692,MH04EO3017,Pune,Available,2025-03-03,2024-02-19,5,511676
VH0296,Toyota,Glanza,2015,Hatchback,CNG,Automatic,Yellow,671067,28.1,,,1000.0,5,18641,4.9,Sunita Verma,9594318319,BR66RS3534,Patna,Available,2025-06-26,2024-01-22,9,201320
VH0726,Mahindra,XUV300,2021,Compact SUV,CNG,Automatic,Maroon,1277347,33.0,,,1150.0,5,34578,7.3,Kavya Dubey,9907993378,GJ13KU2213,Ahmedabad,Available,2025-12-02,2023-08-28,3,926615
VH0017,Hyundai,i20,2021,Hatchback,Petrol,DCT,White,905389,52.3,,,950.0,5,60429,6.5,Meera Nair,9821221887,HR92KH5351,Gurugram,Sold,2025-10-09,2022-05-29,3,633383
VH0276,Skoda,Octavia,2024,Sedan,Petrol,CVT,Maroon,5139774,46.0,,,1750.0,5,31253,9.0,Neha Singh,9124804609,UP76QO7782,Agra,Available,2027-09-17,2023-05-31,0,4979140
VH0751,Ford,Aspire,2018,Sedan,Diesel,Manual,Red,834146,16.7,,,1600.0,5,13615,6.5,Meera Tiwari,9529827812,MP15OA1118,Bhopal,Under Maintenance,2025-12-27,2024-01-09,6,422399
VH0486,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Yellow,138169,,121.0,27.4,,2,4445,8.9,Vikram Pandey,9583153682,UP55YW7843,Lucknow,Sold,2026-02-06,2022-10-12,2,115447
VH0456,Ford,Aspire,2017,Sedan,Petrol,Manual,Brown,812500,27.0,,,1600.0,5,12247,6.1,Sanjay Nair,9296139268,MH15DR3755,Mumbai,Available,2024-11-11,2023-09-21,7,347549
